bootstrap_id	Method	Metric	Value
58	SGMCI	F1	0.7664326043575092
58	Complete Hi-C clique	AUROC	0.5646430972996711
58	Complete Hi-C clique	AUPRC	0.5877344267741175
58	Complete Hi-C clique	Precision	0.9859495490785518
58	Complete Hi-C clique	Recall	0.13137637367421934
58	Complete Hi-C clique	F1	0.23185799907791607
59	SGMCI	AUROC	0.8427577135018424
59	SGMCI	AUPRC	0.8385454858429449
59	SGMCI	Precision	0.629581745218866
59	SGMCI	Recall	0.9795363903934238
59	SGMCI	F1	0.7665046046288189
59	Complete Hi-C clique	AUROC	0.5644621684457308
59	Complete Hi-C clique	AUPRC	0.5876450876640056
59	Complete Hi-C clique	Precision	0.9872502628811777
59	Complete Hi-C clique	Recall	0.13081035894042042
59	Complete Hi-C clique	F1	0.23101173358758673
60	SGMCI	AUROC	0.8425476570305501
60	SGMCI	AUPRC	0.8390642410246089
60	SGMCI	Precision	0.6301250168033338
60	SGMCI	Recall	0.9796408854212021
60	SGMCI	F1	0.7669391288934942
60	Complete Hi-C clique	AUROC	0.5642370749792297
60	Complete Hi-C clique	AUPRC	0.5874091019829452
60	Complete Hi-C clique	Precision	0.986822165118271
60	Complete Hi-C clique	Recall	0.13041850258625193
60	Complete Hi-C clique	F1	0.23038880129215855
61	SGMCI	AUROC	0.8420093867567245
61	SGMCI	AUPRC	0.8379923809115032
61	SGMCI	Precision	0.6296031102285123
61	SGMCI	Recall	0.9800849892892597
61	SGMCI	F1	0.7666883512770646
61	Complete Hi-C clique	AUROC	0.5648641353895425
61	Complete Hi-C clique	AUPRC	0.5879354720528819
61	Complete Hi-C clique	Precision	0.9858696359966139
61	Complete Hi-C clique	Recall	0.13183789338024
61	Complete Hi-C clique	F1	0.2325742155996774
62	SGMCI	AUROC	0.8413716281572112
62	SGMCI	AUPRC	0.8382453248622564
62	SGMCI	Precision	0.6284153310727394
62	SGMCI	Recall	0.9795712220693499
62	SGMCI	F1	0.7656501512691979
62	Complete Hi-C clique	AUROC	0.5645895373587636
62	Complete Hi-C clique	AUPRC	0.5877070928577273
62	Complete Hi-C clique	Precision	0.9863193035281796
62	Complete Hi-C clique	Recall	0.13121092321357042
62	Complete Hi-C clique	F1	0.23161049840525685
63	SGMCI	AUROC	0.8422221890559431
63	SGMCI	AUPRC	0.8386666551033076
63	SGMCI	Precision	0.6287233328860862
63	SGMCI	Recall	0.9793012765809227
63	SGMCI	F1	0.7657961935242247
63	Complete Hi-C clique	AUROC	0.5645505600625645
63	Complete Hi-C clique	AUPRC	0.587705233424092
63	Complete Hi-C clique	Precision	0.986884385861368
63	Complete Hi-C clique	Recall	0.1310454727529215
63	Complete Hi-C clique	F1	0.2313682381790648
64	SGMCI	AUROC	0.8429385123659945
64	SGMCI	AUPRC	0.8390799432024766
64	SGMCI	Precision	0.6294476467625497
64	SGMCI	Recall	0.9794318953656456
64	SGMCI	F1	0.7663732250415634
64	Complete Hi-C clique	AUROC	0.5637967000530096
64	Complete Hi-C clique	AUPRC	0.5868885636219184
64	Complete Hi-C clique	Precision	0.9849996695962466
64	Complete Hi-C clique	Recall	0.12980024033856388
64	Complete Hi-C clique	F1	0.22937424502388995
65	SGMCI	AUROC	0.8429774618525906
65	SGMCI	AUPRC	0.8394266390717205
65	SGMCI	Precision	0.629868857780937
65	SGMCI	Recall	0.9799282467475923
65	SGMCI	F1	0.766837365715045
65	Complete Hi-C clique	AUROC	0.5644040462061147
65	Complete Hi-C clique	AUPRC	0.5875785010047032
65	Complete Hi-C clique	Precision	0.9870471431389309
65	Complete Hi-C clique	Recall	0.1307232797506052
65	Complete Hi-C clique	F1	0.230870377632702
66	SGMCI	AUROC	0.8425732899924461
66	SGMCI	AUPRC	0.8392447183445084
66	SGMCI	Precision	0.6291693222859571
66	SGMCI	Recall	0.9799630784235184
66	SGMCI	F1	0.7663293656198076
66	Complete Hi-C clique	AUROC	0.5643827833307397
66	Complete Hi-C clique	AUPRC	0.5875623073890515
66	Complete Hi-C clique	Precision	0.9871069596105776
66	Complete Hi-C clique	Recall	0.13067103223671606
66	Complete Hi-C clique	F1	0.23079052599200242
67	SGMCI	AUROC	0.841833745071282
67	SGMCI	AUPRC	0.8381189447338552
67	SGMCI	Precision	0.6290916816217456
67	SGMCI	Recall	0.9798585833957401
67	SGMCI	F1	0.7662398240423279
67	Complete Hi-C clique	AUROC	0.5643080507581002
67	Complete Hi-C clique	AUPRC	0.5874528378670458
67	Complete Hi-C clique	Precision	0.9864527160331448
67	Complete Hi-C clique	Recall	0.13061878472282692
67	Complete Hi-C clique	F1	0.2306911506874596
68	SGMCI	AUROC	0.8416801804857559
68	SGMCI	AUPRC	0.8373124752081995
68	SGMCI	Precision	0.6292224631687197
68	SGMCI	Recall	0.9803636426966683
68	SGMCI	F1	0.7664912412088697
68	Complete Hi-C clique	AUROC	0.5638114007932925
68	Complete Hi-C clique	AUPRC	0.5870147691333939
68	Complete Hi-C clique	Precision	0.9868656716417911
68	Complete Hi-C clique	Recall	0.12954771068809975
68	Complete Hi-C clique	F1	0.22903019713192677
69	SGMCI	AUROC	0.8438785099639018
69	SGMCI	AUPRC	0.8397693645448515
69	SGMCI	Precision	0.6294226563068128
69	SGMCI	Recall	0.9798150438008325
69	SGMCI	F1	0.7664719606273735
69	Complete Hi-C clique	AUROC	0.5643361119597164
69	Complete Hi-C clique	AUPRC	0.5875611056195007
69	Complete Hi-C clique	Precision	0.9878032700421941
69	Complete Hi-C clique	Recall	0.13047075010014106
69	Complete Hi-C clique	F1	0.2304970539821239
70	SGMCI	AUROC	0.8423856538601431
70	SGMCI	AUPRC	0.838213160102575
70	SGMCI	Precision	0.6301738711808238
70	SGMCI	Recall	0.9802765635068531
70	SGMCI	F1	0.7671700581989669
70	Complete Hi-C clique	AUROC	0.5640313347953633
70	Complete Hi-C clique	AUPRC	0.587273185797006
70	Complete Hi-C clique	Precision	0.9877467214200556
70	Complete Hi-C clique	Recall	0.12986119577143454
70	Complete Hi-C clique	F1	0.2295437753971186
71	SGMCI	AUROC	0.8424865354596401
71	SGMCI	AUPRC	0.8386174310228938
71	SGMCI	Precision	0.6286843635387781
71	SGMCI	Recall	0.9791967815531444
71	SGMCI	F1	0.7657353371785007
71	Complete Hi-C clique	AUROC	0.5642147982596972
71	Complete Hi-C clique	AUPRC	0.5873841709567955
71	Complete Hi-C clique	Precision	0.9867536575721629
71	Complete Hi-C clique	Recall	0.13038367091032585
71	Complete Hi-C clique	F1	0.23033258468449067
72	SGMCI	AUROC	0.8415482312845456
72	SGMCI	AUPRC	0.8385640920096077
72	SGMCI	Precision	0.6288687464003534
72	SGMCI	Recall	0.9793361082568488
72	SGMCI	F1	0.7659147016259471
72	Complete Hi-C clique	AUROC	0.5652974134066605
72	Complete Hi-C clique	AUPRC	0.5883951890573909
72	Complete Hi-C clique	Precision	0.9867781450515264
72	Complete Hi-C clique	Recall	0.13257806649366935
72	Complete Hi-C clique	F1	0.2337506812930366
73	SGMCI	AUROC	0.8398948275489166
73	SGMCI	AUPRC	0.836064713182839
73	SGMCI	Precision	0.6290840531710156
73	SGMCI	Recall	0.9791619498772184
73	SGMCI	F1	0.7660210775865005
73	Complete Hi-C clique	AUROC	0.5642375819013083
73	Complete Hi-C clique	AUPRC	0.5874134695255078
73	Complete Hi-C clique	Precision	0.9868863261943986
73	Complete Hi-C clique	Recall	0.13040979466727043
73	Complete Hi-C clique	F1	0.2303769623037696
74	SGMCI	AUROC	0.842423356020435
74	SGMCI	AUPRC	0.8377523051448081
74	SGMCI	Precision	0.6288342358351914
74	SGMCI	Recall	0.9798847071526846
74	SGMCI	F1	0.7660568102523955
74	Complete Hi-C clique	AUROC	0.5638741755752604
74	Complete Hi-C clique	AUPRC	0.5870546371300137
74	Complete Hi-C clique	Precision	0.9865562913907284
74	Complete Hi-C clique	Recall	0.1297218690677302
74	Complete Hi-C clique	F1	0.22929397097077067
75	SGMCI	AUROC	0.841676362866417
75	SGMCI	AUPRC	0.838385333159719
75	SGMCI	Precision	0.627979679562329
75	SGMCI	Recall	0.9795538062313868
75	SGMCI	F1	0.7653213955260436
75	Complete Hi-C clique	AUROC	0.5640632151824602
75	Complete Hi-C clique	AUPRC	0.5872138013577876
75	Complete Hi-C clique	Precision	0.9862742510228323
75	Complete Hi-C clique	Recall	0.13014855709782477
75	Complete Hi-C clique	F1	0.2299526124684596
76	SGMCI	AUROC	0.8405241501455667
76	SGMCI	AUPRC	0.8363175747219315
76	SGMCI	Precision	0.6287968596224389
76	SGMCI	Recall	0.9791967815531444
76	SGMCI	F1	0.7658187761773418
76	Complete Hi-C clique	AUROC	0.5637461816445744
76	Complete Hi-C clique	AUPRC	0.5868872107419212
76	Complete Hi-C clique	Precision	0.9857578166401696
76	Complete Hi-C clique	Recall	0.12958254236402583
76	Complete Hi-C clique	F1	0.22905475087352037
77	SGMCI	AUROC	0.843397540213066
77	SGMCI	AUPRC	0.839454371611778
77	SGMCI	Precision	0.6297263883372399
77	SGMCI	Recall	0.9802330239119456
77	SGMCI	F1	0.7668250481104923
77	Complete Hi-C clique	AUROC	0.5648332409946718
77	Complete Hi-C clique	AUPRC	0.5878367675458673
77	Complete Hi-C clique	Precision	0.9847283597608526
77	Complete Hi-C clique	Recall	0.13195109632699978
77	Complete Hi-C clique	F1	0.23271850475327507
78	SGMCI	AUROC	0.8413179887240136
78	SGMCI	AUPRC	0.8376974176116034
78	SGMCI	Precision	0.6286814427343549
78	SGMCI	Recall	0.9795973458262944
78	SGMCI	F1	0.7658556178857361
78	Complete Hi-C clique	AUROC	0.5634378560256701
78	Complete Hi-C clique	AUPRC	0.5865689158745089
78	Complete Hi-C clique	Precision	0.9852393617021277
78	Complete Hi-C clique	Recall	0.12903394346818997
78	Complete Hi-C clique	F1	0.2281833720876515
79	SGMCI	AUROC	0.8436815078789969
79	SGMCI	AUPRC	0.8397664491373411
79	SGMCI	Precision	0.6296816269912296
79	SGMCI	Recall	0.9803113951827792
79	SGMCI	F1	0.7668158380502823
79	Complete Hi-C clique	AUROC	0.5638043941278338
79	Complete Hi-C clique	AUPRC	0.5868881183796458
79	Complete Hi-C clique	Precision	0.9848735055155559
79	Complete Hi-C clique	Recall	0.12983507201449
79	Complete Hi-C clique	F1	0.22942520599798427
80	SGMCI	AUROC	0.8409580425982972
80	SGMCI	AUPRC	0.8373771550160823
80	SGMCI	Precision	0.6296117945473176
80	SGMCI	Recall	0.9791445340392553
80	SGMCI	F1	0.7664068650337902
80	Complete Hi-C clique	AUROC	0.564636535164579
80	Complete Hi-C clique	AUPRC	0.587844913120845
80	Complete Hi-C clique	Precision	0.987858502329855
80	Complete Hi-C clique	Recall	0.13107159650986608
80	Complete Hi-C clique	F1	0.23143571016721123
81	SGMCI	AUROC	0.8398238025847207
81	SGMCI	AUPRC	0.8363275260528541
81	SGMCI	Precision	0.6279803274661844
81	SGMCI	Recall	0.9795712220693499
81	SGMCI	F1	0.765327192138
81	Complete Hi-C clique	AUROC	0.5638782309518902
81	Complete Hi-C clique	AUPRC	0.5870895720482636
81	Complete Hi-C clique	Precision	0.9870723945902944
81	Complete Hi-C clique	Recall	0.12965220571587802
81	Complete Hi-C clique	F1	0.22919905789627623
82	SGMCI	AUROC	0.842944302816349
82	SGMCI	AUPRC	0.8390593073039372
82	SGMCI	Precision	0.6303625741476174
82	SGMCI	Recall	0.9799717863424998
82	SGMCI	F1	0.767216489925588
82	Complete Hi-C clique	AUROC	0.5648850094384132
82	Complete Hi-C clique	AUPRC	0.5880484282468652
82	Complete Hi-C clique	Precision	0.9873946835608386
82	Complete Hi-C clique	Recall	0.13164631916264652
82	Complete Hi-C clique	F1	0.2323183428224573
83	SGMCI	AUROC	0.8424108871171967
83	SGMCI	AUPRC	0.8383341980162806
83	SGMCI	Precision	0.6302486636708988
83	SGMCI	Recall	0.9794928507985162
83	SGMCI	F1	0.7669853262055423
83	Complete Hi-C clique	AUROC	0.5643911926668601
83	Complete Hi-C clique	AUPRC	0.5876014299604018
83	Complete Hi-C clique	Precision	0.9876209916375848
83	Complete Hi-C clique	Recall	0.13061007680384543
83	Complete Hi-C clique	F1	0.2307094789463565
84	SGMCI	AUROC	0.8412065114964549
84	SGMCI	AUPRC	0.8367284735737005
84	SGMCI	Precision	0.6281234825609627
84	SGMCI	Recall	0.9799804942614814
84	SGMCI	F1	0.7655584088705975
84	Complete Hi-C clique	AUROC	0.564121545761294
84	Complete Hi-C clique	AUPRC	0.5873155280813432
84	Complete Hi-C clique	Precision	0.9870558710870426
84	Complete Hi-C clique	Recall	0.13014855709782477
84	Complete Hi-C clique	F1	0.2299738421295584
85	SGMCI	AUROC	0.8411403055936035
85	SGMCI	AUPRC	0.8381736105907941
85	SGMCI	Precision	0.628702638077254
85	SGMCI	Recall	0.9799369546665738
85	SGMCI	F1	0.7659751150317188
85	Complete Hi-C clique	AUROC	0.5647090317096857
85	Complete Hi-C clique	AUPRC	0.5879016872606833
85	Complete Hi-C clique	Precision	0.9876802096985583
85	Complete Hi-C clique	Recall	0.1312457548894965
85	Complete Hi-C clique	F1	0.23170225522298576
86	SGMCI	AUROC	0.8400110219962602
86	SGMCI	AUPRC	0.8364692383587548
86	SGMCI	Precision	0.6281996170229396
86	SGMCI	Recall	0.9798585833957401
86	SGMCI	F1	0.7655777467078966
86	Complete Hi-C clique	AUROC	0.5637403069188475
86	Complete Hi-C clique	AUPRC	0.586870056101876
86	Complete Hi-C clique	Precision	0.9855638699423879
86	Complete Hi-C clique	Recall	0.12959995820198889
86	Complete Hi-C clique	F1	0.22907672061505785
87	SGMCI	AUROC	0.8418333184034001
87	SGMCI	AUPRC	0.8392589122297255
87	SGMCI	Precision	0.6286380226819221
87	SGMCI	Recall	0.9793709399327749
87	SGMCI	F1	0.765754203447184
87	Complete Hi-C clique	AUROC	0.5650513834995764
87	Complete Hi-C clique	AUPRC	0.5882798606691969
87	Complete Hi-C clique	Precision	0.988634136782285
87	Complete Hi-C clique	Recall	0.13179435378533239
87	Complete Hi-C clique	F1	0.232583155969788
88	SGMCI	AUROC	0.8438107676757222
88	SGMCI	AUPRC	0.8403782533497135
88	SGMCI	Precision	0.6295151081389367
88	SGMCI	Recall	0.9803810585346314
88	SGMCI	F1	0.7667136562676635
88	Complete Hi-C clique	AUROC	0.5650040871109001
88	Complete Hi-C clique	AUPRC	0.5881726170057491
88	Complete Hi-C clique	Precision	0.9876076180537438
88	Complete Hi-C clique	Recall	0.13185530921820304
88	Complete Hi-C clique	F1	0.2326496120457863
89	SGMCI	AUROC	0.8414620640549995
89	SGMCI	AUPRC	0.8374055496044305
89	SGMCI	Precision	0.6296623978766176
89	SGMCI	Recall	0.9791793657151814
89	SGMCI	F1	0.7664550253730986
89	Complete Hi-C clique	AUROC	0.5645062149627171
89	Complete Hi-C clique	AUPRC	0.5876905928815425
89	Complete Hi-C clique	Precision	0.9873226484498161
89	Complete Hi-C clique	Recall	0.1308887302112541
89	Complete Hi-C clique	F1	0.23113591979209916
90	SGMCI	AUROC	0.8424621005540666
90	SGMCI	AUPRC	0.8389882509599049
90	SGMCI	Precision	0.6295618906991962
90	SGMCI	Recall	0.9801633605600933
90	SGMCI	F1	0.7666817650845114
90	Complete Hi-C clique	AUROC	0.5643931022596007
90	Complete Hi-C clique	AUPRC	0.5875176592866708
90	Complete Hi-C clique	Precision	0.9862150452934226
90	Complete Hi-C clique	Recall	0.13082777477838345
90	Complete Hi-C clique	F1	0.2310105172519835
91	SGMCI	AUROC	0.8410117054389687
91	SGMCI	AUPRC	0.8374960840229039
91	SGMCI	Precision	0.6286803761727443
91	SGMCI	Recall	0.9791358261202737
91	SGMCI	F1	0.7657137409258679
91	Complete Hi-C clique	AUROC	0.5651301435969144
91	Complete Hi-C clique	AUPRC	0.588256627184866
91	Complete Hi-C clique	Precision	0.9870611183355007
91	Complete Hi-C clique	Recall	0.13219491805848238
91	Complete Hi-C clique	F1	0.23316284999001677
92	SGMCI	AUROC	0.8411217225565488
92	SGMCI	AUPRC	0.8370981888477824
92	SGMCI	Precision	0.6287420800321827
92	SGMCI	Recall	0.9799108309096293
92	SGMCI	F1	0.7659964059139053
92	Complete Hi-C clique	AUROC	0.5642174231137341
92	Complete Hi-C clique	AUPRC	0.587340084569169
92	Complete Hi-C clique	Precision	0.9859868421052631
92	Complete Hi-C clique	Recall	0.13050558177606716
92	Complete Hi-C clique	F1	0.23050185330441872
93	SGMCI	AUROC	0.8412124537779296
93	SGMCI	AUPRC	0.837361515233088
93	SGMCI	Precision	0.6288183021576305
93	SGMCI	Recall	0.9803636426966683
93	SGMCI	F1	0.7661912977197942
93	Complete Hi-C clique	AUROC	0.5640936928988955
93	Complete Hi-C clique	AUPRC	0.5872425909713533
93	Complete Hi-C clique	Precision	0.9862805883516919
93	Complete Hi-C clique	Recall	0.1302095125306954
93	Complete Hi-C clique	F1	0.23004792344556496
94	SGMCI	AUROC	0.842716097975907
94	SGMCI	AUPRC	0.8391304421020878
94	SGMCI	Precision	0.6296511692930559
94	SGMCI	Recall	0.9804942614813912
94	SGMCI	F1	0.7668491881878611
94	Complete Hi-C clique	AUROC	0.5642041807479752
94	Complete Hi-C clique	AUPRC	0.587459917255277
94	Complete Hi-C clique	Precision	0.9881652892561984
94	Complete Hi-C clique	Recall	0.13014855709782477
94	Complete Hi-C clique	F1	0.23000392419380905
95	SGMCI	AUROC	0.844192680213209
95	SGMCI	AUPRC	0.8406434260416086
95	SGMCI	Precision	0.6298700571927429
95	SGMCI	Recall	0.9801111130462042
95	SGMCI	F1	0.7668942398103102
95	Complete Hi-C clique	AUROC	0.5643033982157486
95	Complete Hi-C clique	AUPRC	0.5874795325610953
95	Complete Hi-C clique	Precision	0.9869633921516987
95	Complete Hi-C clique	Recall	0.13053170553301172
95	Complete Hi-C clique	F1	0.23056927076123235
96	SGMCI	AUROC	0.842605212453737
96	SGMCI	AUPRC	0.8379561865157116
96	SGMCI	Precision	0.62884834663626
96	SGMCI	Recall	0.9796931329350912
96	SGMCI	F1	0.7660087286294962
96	Complete Hi-C clique	AUROC	0.5644601407574159
96	Complete Hi-C clique	AUPRC	0.5876275993111975
96	Complete Hi-C clique	Precision	0.9869942196531792
96	Complete Hi-C clique	Recall	0.1308451906163465
96	Complete Hi-C clique	F1	0.23105903338407838
97	SGMCI	AUROC	0.8400990744375246
97	SGMCI	AUPRC	0.8355959194022653
97	SGMCI	Precision	0.629655747522065
97	SGMCI	Recall	0.9796844250161096
97	SGMCI	F1	0.7666047731802463
97	Complete Hi-C clique	AUROC	0.5641326701950946
97	Complete Hi-C clique	AUPRC	0.5872445411740488
97	Complete Hi-C clique	Precision	0.9857133451840148
97	Complete Hi-C clique	Recall	0.13037496299134432
97	Complete Hi-C clique	F1	0.2302906319456728
98	SGMCI	AUROC	0.8413748321028445
98	SGMCI	AUPRC	0.8373491226599792
98	SGMCI	Precision	0.6291196653374868
98	SGMCI	Recall	0.9795625141503683
98	SGMCI	F1	0.7661700352466413
98	Complete Hi-C clique	AUROC	0.5628430926808897
98	Complete Hi-C clique	AUPRC	0.5860535212111909
98	Complete Hi-C clique	Precision	0.9858851996236053
98	Complete Hi-C clique	Recall	0.1277277556209617
98	Complete Hi-C clique	F1	0.22615560146782202
99	SGMCI	AUROC	0.844407181056948
99	SGMCI	AUPRC	0.8410308220294368
99	SGMCI	Precision	0.6291162437285598
99	SGMCI	Recall	0.9805378010762987
99	SGMCI	F1	0.7664656392942714
99	Complete Hi-C clique	AUROC	0.5644476760446656
99	Complete Hi-C clique	AUPRC	0.5875537065360207
99	Complete Hi-C clique	Precision	0.985971812520485
99	Complete Hi-C clique	Recall	0.13097580940106934
99	Complete Hi-C clique	F1	0.23123457834011057
100	SGMCI	AUROC	0.8412823747389814
100	SGMCI	AUPRC	0.8368450290707204
100	SGMCI	Precision	0.6290014093013891
100	SGMCI	Recall	0.9794057716087009
100	SGMCI	F1	0.7660343946875531
100	Complete Hi-C clique	AUROC	0.5638858069311398
100	Complete Hi-C clique	AUPRC	0.5869881679257634
100	Complete Hi-C clique	Precision	0.9852756685374711
100	Complete Hi-C clique	Recall	0.12993956704226825
100	Complete Hi-C clique	F1	0.22959925528722988
101	SGMCI	AUROC	0.842191322893957
101	SGMCI	AUPRC	0.8383430513729644
101	SGMCI	Precision	0.6291571830418808
101	SGMCI	Recall	0.9796757170971281
101	SGMCI	F1	0.7662324836968551
101	Complete Hi-C clique	AUROC	0.5640693884910483
101	Complete Hi-C clique	AUPRC	0.5872002518197551
101	Complete Hi-C clique	Precision	0.9859554266121587
101	Complete Hi-C clique	Recall	0.1302095125306954
101	Complete Hi-C clique	F1	0.23003907572074708
102	SGMCI	AUROC	0.8421100796572715
102	SGMCI	AUPRC	0.8378878457824666
102	SGMCI	Precision	0.6295390709801596
102	SGMCI	Recall	0.9797715042059248
102	SGMCI	F1	0.7665449442029678
102	Complete Hi-C clique	AUROC	0.5638121160545889
102	Complete Hi-C clique	AUPRC	0.5870543882549367
102	Complete Hi-C clique	Precision	0.9875116248173244
102	Complete Hi-C clique	Recall	0.12945192357930302
102	Complete Hi-C clique	F1	0.22889785360145354
103	SGMCI	AUROC	0.8408864015900186
103	SGMCI	AUPRC	0.8369309931601638
103	SGMCI	Precision	0.6295471459507249
103	SGMCI	Recall	0.9797018408540727
103	SGMCI	F1	0.7665296083447738
103	Complete Hi-C clique	AUROC	0.5638142339865471
103	Complete Hi-C clique	AUPRC	0.5870057837465954
103	Complete Hi-C clique	Precision	0.9866728550590107
103	Complete Hi-C clique	Recall	0.12958254236402583
103	Complete Hi-C clique	F1	0.22907943349753693
104	SGMCI	AUROC	0.8426675542185984
104	SGMCI	AUPRC	0.8387414042972077
104	SGMCI	Precision	0.6292822870180854
104	SGMCI	Recall	0.9798759992337032
104	SGMCI	F1	0.766386520282235
104	Complete Hi-C clique	AUROC	0.5639549633609132
104	Complete Hi-C clique	AUPRC	0.5870496282800785
104	Complete Hi-C clique	Precision	0.9852271977840796
104	Complete Hi-C clique	Recall	0.13008760166495412
104	Complete Hi-C clique	F1	0.22982900131537448
105	SGMCI	AUROC	0.8416404075470791
105	SGMCI	AUPRC	0.8378759387257669
105	SGMCI	Precision	0.6286354342409582
105	SGMCI	Recall	0.9798759992337032
105	SGMCI	F1	0.765906615845358
105	Complete Hi-C clique	AUROC	0.5641815775936505
105	Complete Hi-C clique	AUPRC	0.5872984794449551
105	Complete Hi-C clique	Precision	0.9858515398789155
105	Complete Hi-C clique	Recall	0.13045333426217803
105	Complete Hi-C clique	F1	0.23041666025808638
106	SGMCI	AUROC	0.8432914045880224
106	SGMCI	AUPRC	0.8398896358607952
106	SGMCI	Precision	0.6290920873276575
106	SGMCI	Recall	0.9805987565091694
106	SGMCI	F1	0.7664663322465814
106	Complete Hi-C clique	AUROC	0.5639948642576265
106	Complete Hi-C clique	AUPRC	0.5871259840382512
106	Complete Hi-C clique	Precision	0.9858755197676721
106	Complete Hi-C clique	Recall	0.13007018582699106
106	Complete Hi-C clique	F1	0.22981944626083747
107	SGMCI	AUROC	0.8410422360232795
107	SGMCI	AUPRC	0.8377471993409955
107	SGMCI	Precision	0.6286196452719693
107	SGMCI	Recall	0.9795886379073129
